InteractorA,Relation,InteractorB
BAP1,up-regulates-quantity-by-expression,CDKN2B
FUBP1,down-regulates-quantity-by-repression,CDKN2B
ZNF304,down-regulates-quantity-by-repression,CDKN2B
DNMT3A,down-regulates-quantity-by-repression,CDKN2B
KLF1,up-regulates-quantity-by-expression,CDKN2C
DNMT3A,down-regulates-quantity-by-repression,CDKN2C
SGK1,down-regulates,HTT
AKT1,unknown,HTT
CDK5,up-regulates,HTT
ETS1,up-regulates-quantity-by-expression,ECE1
JUN,up-regulates,MTHFR
SGK1,up-regulates-activity,SLC1A3
CAV1,down-regulates-activity,SLC1A3
CAV1,down-regulates-activity,SLC1A2
CAV1,down-regulates-activity,SLC1A1
NOG,down-regulates-activity,GDF5
TRPS1,down-regulates-quantity-by-repression,GDF5
HSP90AA1,up-regulates-quantity-by-stabilization,PAFAH1B1
GDNF,down-regulates-quantity-by-repression,PAFAH1B1
NUDCD2,up-regulates-quantity-by-stabilization,PAFAH1B1
DISC1,up-regulates-activity,PAFAH1B1
PRKCA,unknown,PTGIR
UNC5C,down-regulates-activity,DCC
NTN1,up-regulates-activity,DCC
FYN,up-regulates-activity,DCC
SOX9,up-regulates-quantity-by-expression,DCC
UNC5D,down-regulates-activity,DCC
UNC5A,down-regulates-activity,DCC
UNC5B,down-regulates-activity,DCC
MYO10,up-regulates-quantity,DCC
GCG,up-regulates,GLP1R
MAFA,up-regulates-quantity-by-expression,GLP1R
TNF,up-regulates-quantity-by-expression,CTSK
IL1B,up-regulates-quantity-by-expression,CTSK
FUS,up-regulates-activity,MATR3
GRK6,unknown,GRK6
CRYAA,up-regulates-activity,CRYBB2
CRYBB2,up-regulates-activity,CRYBB2
ABL1,up-regulates-activity,RAD52
NR3C1,down-regulates-quantity-by-repression,NR4A2
MAPK1,up-regulates,NR4A2
RXRB,up-regulates,NR4A2
MAPK3,up-regulates,MAGEA11
LCK,up-regulates-activity,ZAP70
LCK,unknown,ZAP70
PTPRG,up-regulates-activity,ZAP70
PTPN6,down-regulates,ZAP70
TFAP2A,up-regulates-quantity-by-expression,DCC
ZAP70,up-regulates-activity,ZAP70
PTCRA,up-regulates-activity,ZAP70
STOML2,up-regulates-activity,ZAP70
PTPN22,down-regulates,ZAP70
PTPN22,down-regulates-activity,ZAP70
CHEK1,down-regulates,SYK
VAV1,up-regulates,SYK
PTPN6,down-regulates,SYK
SYK,up-regulates-activity,SYK
SH2B1,down-regulates-activity,SYK
TNFSF4,up-regulates,TNFRSF4
PRKAA1,up-regulates-quantity,NAMPT
PRKCG,down-regulates,KIR3DL1
CSNK1D,up-regulates,KIR3DL1
PRKCE,down-regulates,KIR3DL1
ZBED1,down-regulates-quantity-by-repression,GATA4
ATRX,down-regulates-quantity-by-repression,GATA4
NKX2-5,up-regulates-quantity-by-expression,GATA4
POU5F1,down-regulates-quantity-by-repression,GATA4
HYDIN,up-regulates-quantity-by-expression,GATA4
ZFPM2,down-regulates-activity,GATA4
JARID2,down-regulates-activity,GATA4
NANOG,down-regulates-quantity-by-repression,GATA4
SMAD3,down-regulates-activity,NKX2-1
WWTR1,up-regulates,NKX2-1
CELF4,up-regulates-quantity,TNNT2
MAF,up-regulates-quantity-by-expression,MMP13
SPDEF,down-regulates-quantity-by-repression,MMP13
PTH,up-regulates-quantity-by-expression,MMP13
IGF1,down-regulates-quantity-by-repression,MMP13
JUN,up-regulates-quantity-by-expression,MMP13
FGF2,up-regulates-quantity-by-expression,MMP13
ETS1,up-regulates-quantity-by-expression,MMP13
BMP7,down-regulates-quantity-by-repression,MMP13
STAT1,down-regulates-quantity-by-repression,MMP13
HDAC4,down-regulates-quantity-by-repression,MMP13
RUNX2,up-regulates-quantity-by-expression,MMP13
CITED2,down-regulates-quantity-by-repression,MMP13
ING2,up-regulates-quantity-by-expression,MMP13
CSNK2A1,up-regulates,CBX5
POGZ,down-regulates-activity,CBX5
ASXL3,down-regulates-activity,CBX5
MAP2K7,up-regulates,MAPK8
ELP1,up-regulates,MAPK8
FGF2,up-regulates,MAPK8
HSPA1A,down-regulates,MAPK8
IL1R1,up-regulates-activity,MAPK8
RPS6KB1,down-regulates,MAPK8
DUSP1,down-regulates,MAPK8
MAP2K4,up-regulates-activity,MAPK8
RHOA,up-regulates-activity,MAPK8
RAC1,up-regulates-activity,MAPK8
RAC1,up-regulates,MAPK8
ROR2,up-regulates,MAPK8
TNFRSF17,up-regulates,MAPK8
PRKCD,up-regulates,MAPK8
DUSP4,down-regulates,MAPK8
MAPK8IP2,up-regulates,MAPK8
ROCK1,up-regulates-activity,MAPK8
MAP3K11,up-regulates,MAPK8
GRIPAP1,up-regulates-activity,MAPK8
DUSP19,down-regulates,MAPK8
RND1,up-regulates,MAPK8
MAP4K1,up-regulates,MAPK8
MAPK8IP3,up-regulates,MAPK8
MAPK8IP1,down-regulates,MAPK8
DUSP10,down-regulates,MAPK8
MAP2K7,up-regulates-activity,MAPK9
MAP2K7,up-regulates,MAPK9
IL1R1,up-regulates-activity,MAPK9
DUSP1,down-regulates,MAPK9
MAPK8,up-regulates,MAPK9
MAP2K4,up-regulates,MAPK9
MAP2K6,up-regulates,MAPK9
CSNK2A1,unknown,MAPK9
DUSP4,down-regulates,MAPK9
MAPK8IP2,up-regulates,MAPK9
MAP3K11,up-regulates,MAPK9
MAPK8IP3,up-regulates,MAPK9
MAPK8IP1,down-regulates,MAPK9
MAP3K7,up-regulates-activity,MAP2K4
FLNA,up-regulates-activity,MAP2K4
FLNA,up-regulates,MAP2K4
AKT1,down-regulates,MAP2K4
MAP3K8,up-regulates,MAP2K4
MAP2K4,up-regulates-activity,MAP2K4
3b,up-regulates-activity,MAP2K4
MAP3K1,up-regulates-activity,MAP2K4
MAP3K11,up-regulates-activity,MAP2K4
MAP3K11,up-regulates,MAP2K4
FLNA,up-regulates-activity,MAPK8
SH3RF1,up-regulates,MAP2K4
MAP3K5,up-regulates-activity,MAP2K4
MAP3K3,up-regulates-activity,MAP2K4
MAP3K20,up-regulates-activity,MAP2K4
TAOK2,up-regulates-activity,MAP2K4
MAPK8IP3,up-regulates,MAP2K4
MAP3K2,up-regulates-activity,MAP2K4
MAP3K4,up-regulates-activity,MAP2K4
IMPDH2,up-regulates-quantity-by-expression,MKI67
PRKACA,down-regulates-activity,PHKA2
PRKACG,down-regulates-activity,PHKA2
PRKACB,down-regulates-activity,PHKA2
PRKACA,up-regulates-activity,PHKA1
PRKACG,down-regulates-activity,PHKA1
SH3RF1,up-regulates,MAPK8
PRKACB,down-regulates-activity,PHKA1
PHKA1,up-regulates-activity,PHKA1
CDK1,up-regulates,RANGAP1
CSNK2A1,up-regulates,RANGAP1
XCL1,up-regulates,XCR1
ABL1,down-regulates-activity,CRK
EGFR,down-regulates-activity,CRK
RAC1,up-regulates,MAPK9
IGF1R,down-regulates-activity,CRK
PDGFRA,up-regulates,CRK
EPHA3,up-regulates,CRK
ABL2,down-regulates,CRK
MAP2K6,up-regulates,CRK
DOK4,up-regulates,CRK
ABL1,down-regulates,CRKL
PTPN9,down-regulates,NSF
SGK1,down-regulates,CDKN1B
SGK1,down-regulates-activity,CDKN1B
MEN1,up-regulates-quantity-by-expression,CDKN1B
FOXO3,down-regulates-quantity-by-repression,CDKN1B
FOXO3,up-regulates-quantity,CDKN1B
ABL1,down-regulates-quantity,CDKN1B
ABL1,down-regulates-activity,CDKN1B
MYC,down-regulates-quantity-by-repression,CDKN1B
TGFB1,up-regulates-quantity-by-expression,CDKN1B
CDK1,down-regulates,CDKN1B
LYN,down-regulates,CDKN1B
PIM1,down-regulates-activity,CDKN1B
PIM1,down-regulates,CDKN1B
IMPDH2,down-regulates-quantity-by-repression,CDKN1B
SRC,down-regulates,CDKN1B
CDK2,down-regulates,CDKN1B
YWHAQ,down-regulates,CDKN1B
MAPK3,down-regulates,CDKN1B
MAPK1,up-regulates,CDKN1B
AKT1,down-regulates,CDKN1B
AKT1,down-regulates-quantity-by-repression,CDKN1B
AKT2,down-regulates,CDKN1B
FLT3,down-regulates-activity,CDKN1B
FLT3,down-regulates-quantity-by-repression,CDKN1B
BRCA1,up-regulates-quantity-by-expression,CDKN1B
RANBP2,down-regulates-quantity,CDKN1B
FOXA1,up-regulates-quantity-by-expression,CDKN1B
YWHAE,down-regulates,CDKN1B
CDK6,up-regulates,CDKN1B
CDK6,down-regulates,CDKN1B
YWHAH,down-regulates,CDKN1B
PRKAA1,up-regulates-quantity-by-stabilization,CDKN1B
SKP2,down-regulates,CDKN1B
CUL1,down-regulates-quantity-by-destabilization,CDKN1B
CAMK1,up-regulates-activity,CDKN1B
UHMK1,up-regulates,CDKN1B
LRRC4,up-regulates-quantity-by-expression,CDKN1B
GXYLT2,up-regulates,NOTCH1
EIF3F,up-regulates,NOTCH1
KPNA3,up-regulates,NOTCH1
DLL1,up-regulates-activity,NOTCH1
MFNG,up-regulates,NOTCH1
KPNA4,up-regulates,NOTCH1
ADAM10,up-regulates-activity,NOTCH1
FOXO3,down-regulates-quantity,NOTCH1
KPNA6,up-regulates,NOTCH1
SDC3,up-regulates-activity,NOTCH1
DAB1,up-regulates,NOTCH1
TNF,up-regulates-quantity-by-expression,NOTCH1
LCK,up-regulates,NOTCH1
FURIN,up-regulates,NOTCH1
TCF3,up-regulates-quantity-by-expression,NOTCH1
CCND1,up-regulates,NOTCH1
CCNC,down-regulates,NOTCH1
YY1,down-regulates-activity,NOTCH1
CTNNB1,up-regulates,NOTCH1
CSK,up-regulates,NOTCH1
NOTCH1,up-regulates-quantity-by-expression,NOTCH1
CDK8,down-regulates,NOTCH1
NUMB,down-regulates-quantity-by-destabilization,NOTCH1
PSEN1,up-regulates,NOTCH1
GSK3A,down-regulates,NOTCH1
GSK3B,up-regulates,NOTCH1
MECP2,down-regulates-quantity-by-repression,NOTCH1
JAG1,up-regulates-activity,NOTCH1
ADAM17,up-regulates-activity,NOTCH1
DLK1,down-regulates-activity,NOTCH1
SMAD3,up-regulates,NOTCH1
MDM2,up-regulates,NOTCH1
PIN1,up-regulates,NOTCH1
SNW1,up-regulates-activity,NOTCH1
DYRK1A,down-regulates,NOTCH1
RUNX3,down-regulates,NOTCH1
RUNX2,down-regulates,NOTCH1
GXYLT1,up-regulates,NOTCH1
DLK2,down-regulates-activity,NOTCH1
DLK2,down-regulates,NOTCH1
DTX1,up-regulates-activity,NOTCH1
SIAH1,up-regulates,NOTCH1
MAML2,up-regulates-quantity-by-expression,NOTCH1
XXYLT1,up-regulates,NOTCH1
POGLUT1,up-regulates,NOTCH1
LFNG,up-regulates,NOTCH1
NBEA,down-regulates-activity,NOTCH1
DNER,up-regulates,NOTCH1
MAML1,up-regulates-quantity-by-expression,NOTCH1
MAML1,up-regulates,NOTCH1
KAT2B,up-regulates,NOTCH1
KAT5,down-regulates,NOTCH1
FBXW7,down-regulates-quantity-by-destabilization,NOTCH1
SIRT1,down-regulates,NOTCH1
ITCH,down-regulates,NOTCH1
POFUT1,up-regulates,NOTCH1
DLL4,up-regulates-activity,NOTCH1
HIF1AN,down-regulates,NOTCH1
DLL3,up-regulates-activity,NOTCH1
RERE,up-regulates-activity,NOTCH1
NLK,down-regulates,NOTCH1
HEY2,down-regulates,NOTCH1
ZMIZ1,up-regulates-activity,NOTCH1
CNTN6,up-regulates,NOTCH1
MAPK8IP1,down-regulates,NOTCH1
JAG2,up-regulates,NOTCH1
RFNG,up-regulates,NOTCH1
MAPK1,up-regulates,IER3
HNRNPU,up-regulates-quantity-by-stabilization,IER3
MAP3K7,up-regulates-activity,MAP2K3
MAP3K11,up-regulates-activity,MAP2K3
TAOK1,up-regulates-activity,MAP2K3
MAP3K5,up-regulates-activity,MAP2K3
MAP3K3,up-regulates-activity,MAP2K3
TAOK2,up-regulates-activity,MAP2K3
MAP3K4,up-regulates-activity,MAP2K3
DAPK1,unknown,RPL5
MPHOSPH10,up-regulates-activity,RPS5
ZBED1,up-regulates-quantity-by-expression,RPS10
GSK3B,down-regulates-activity,MAP1B
DAPK1,up-regulates,MAP1B
SIRT2,down-regulates-quantity-by-repression,NEDD4
NDFIP1,up-regulates-activity,NEDD4
NDFIP2,up-regulates-activity,NEDD4
NDFIP2,down-regulates-activity,NEDD4
LATS1,down-regulates,YAP1
LATS1,down-regulates-quantity-by-destabilization,YAP1
ABL1,up-regulates,YAP1
CTNNA2,down-regulates,YAP1
AKT1,down-regulates,YAP1
CTNNA1,down-regulates,YAP1
CSNK1D,down-regulates,YAP1
CSNK1E,down-regulates,YAP1
MYT1,down-regulates-quantity-by-repression,YAP1
VEPH1,up-regulates-quantity-by-expression,YAP1
STK38,down-regulates-activity,YAP1
AMOT,down-regulates,YAP1
LATS2,down-regulates,YAP1
LATS2,down-regulates-quantity-by-destabilization,YAP1
TJP2,down-regulates,YAP1
MYT1L,down-regulates-quantity-by-repression,YAP1
BTRC,down-regulates,YAP1
MARK2,up-regulates,UTRN
CLASP2,up-regulates-activity,IQGAP1
PRKCA,up-regulates,IQGAP1
PRKCE,up-regulates,IQGAP1
NBEAL2,down-regulates,IQGAP1
RPS6KA5,up-regulates-activity,PLA2G4A
PRKCA,up-regulates,PLA2G4A
MAPK3,up-regulates,PLA2G4A
MAPK1,unknown,PLA2G4A
MAPK14,up-regulates-activity,PLA2G4A
MAPKAPK5,up-regulates-activity,PLA2G4A
MKNK1,up-regulates-activity,PLA2G4A
CDK1,unknown,RAP1GAP
PRKACA,unknown,RAP1GAP
PLK1,down-regulates,RAP1GAP
BTRC,down-regulates,RAP1GAP
PCDH19,up-regulates-quantity-by-stabilization,GABRA2
GCG,up-regulates,GCGR
FOXO3,up-regulates-quantity-by-expression,FASLG
FOXS1,down-regulates-quantity-by-repression,FASLG
TNFRSF6B,down-regulates,FASLG
TP53,up-regulates-quantity-by-expression,FASLG
JAK2,down-regulates-activity,SLC6A8
PPIF,up-regulates-activity,ATP5PO
SRC,down-regulates,KCNJ1
PRKCD,up-regulates-activity,KCNJ1
PRKCG,up-regulates,GRIA4
PRKCA,up-regulates,GRIA4
PRKACA,up-regulates,GRIA4
FUS,down-regulates-quantity-by-repression,GRIA4
CAMK2G,unknown,GRIA4
IQSEC2,up-regulates-quantity,GRIA4
SHANK3,up-regulates-quantity,GRIA4
SNAI2,up-regulates-quantity-by-expression,CXCL12
PRKCB,down-regulates-activity,SLC6A9
PRKCA,down-regulates-activity,SLC6A9
SRC,up-regulates,GLRB
PCDH19,up-regulates-quantity-by-stabilization,GABRA4
CDK1,down-regulates,IREB2
CDC14A,up-regulates-activity,IREB2
JAK2,up-regulates-activity,LEPR
IFNG,up-regulates-activity,RFX5
CIITA,up-regulates-activity,RFX5
ARF6,up-regulates-activity,PIP4K2A
CSNK2A1,up-regulates,PIP4K2A
PRKD1,down-regulates,PIP4K2A
EGFR,up-regulates-quantity-by-expression,SOX2
CTNNB1,down-regulates-activity,SOX2
CTNNB1,up-regulates-activity,SOX2
ID4,up-regulates-quantity-by-expression,SOX2
POU5F1,up-regulates-quantity-by-expression,SOX2
PRKACA,up-regulates,SOX9
MAPK3,up-regulates,SOX9
MAPK3,up-regulates-quantity-by-expression,SOX9
DLK1,up-regulates,SOX9
DLK1,up-regulates-quantity-by-expression,SOX9
ROCK1,up-regulates,SOX9
ADCK5,up-regulates-activity,SOX9
RARA,up-regulates-quantity-by-expression,RXRG
RARA,up-regulates,RXRG
IGF1,up-regulates,PPP3CC
CALM1,up-regulates,PPP3CC
CALM2,up-regulates,PPP3CC
CALM3,up-regulates,PPP3CC
AKAP5,up-regulates-activity,PPP3CC
MTF1,up-regulates-quantity-by-expression,GCLC
NFE2L2,down-regulates-quantity-by-repression,GCLC
NFE2L2,up-regulates-quantity-by-expression,GCLC
RORA,up-regulates-quantity-by-expression,PCP4
PRKACA,unknown,KCNJ3
IFNA1,up-regulates-activity,IFNAR2
IFNA1,up-regulates,IFNAR2
IFNB1,up-regulates-activity,IFNAR2
IFNB1,up-regulates,IFNAR2
IFNW1,up-regulates,IFNAR2
IRF9,up-regulates-activity,IFNAR2
CREBBP,up-regulates-activity,IFNAR2
RXRB,up-regulates,NRIP1
LEP,up-regulates,LEPR
RORA,up-regulates-quantity-by-expression,SLC1A6
CAV1,down-regulates-activity,SLC1A6
CDK5,unknown,NES
AXIN1,up-regulates,CSNK1D
ACAT1,down-regulates-activity,IDH2
FLT3,down-regulates-activity,IDH2
SKP2,down-regulates-quantity-by-destabilization,IDH2
SIRT3,up-regulates,IDH2
SIRT5,up-regulates-activity,IDH2
NRAS,up-regulates,PIK3CG
HRAS,up-regulates,PIK3CG
KRAS,up-regulates,PIK3CG
INS,up-regulates,PIK3CG
TNF,up-regulates,PIK3CG
CD28,up-regulates,PIK3CG
SP1,up-regulates-quantity-by-expression,CD151
ITGB4,up-regulates,PIK3CG
ERBB3,up-regulates,PIK3CG
PIK3R1,up-regulates-activity,PIK3CG
LTK,up-regulates,PIK3CG
GNGT1,up-regulates,PIK3CG
ERBB4,up-regulates,PIK3CG
PIK3AP1,up-regulates,PIK3CG
IRS2,up-regulates,PIK3CG
FCN3,up-regulates-activity,MASP1
MBL2,up-regulates-activity,MASP1
FCN2,up-regulates-activity,MASP1
COLEC11,up-regulates-activity,MASP1
MZF1,up-regulates-quantity-by-expression,CCN3
PRKCE,up-regulates-activity,SLC4A3
SP1,up-regulates-quantity-by-expression,SLC9A3
EGR1,up-regulates-quantity-by-expression,SLC9A3
SP3,up-regulates-quantity-by-expression,SLC9A3
CD55,up-regulates,ADGRE5
PTPRT,down-regulates-activity,PXN
PAK4,unknown,PXN
SRC,up-regulates-activity,PXN
PTPRG,up-regulates-activity,PXN
MAPK8,up-regulates-activity,PXN
PTK2,up-regulates-activity,PXN
PAK1,unknown,PXN
PTPRR,down-regulates-activity,PXN
MAPK14,unknown,PXN
PRKAA1,down-regulates,NR2C2
MAPK3,up-regulates,MAPKAPK2
MAPK1,up-regulates,MAPKAPK2
MAPK14,up-regulates-activity,MAPKAPK2
NPY,up-regulates,NPY2R
PTH,up-regulates,PTH2R
PTH2,up-regulates,PTH2R
IFNG,up-regulates,SLC11A1
HACD1,up-regulates-activity,FASN
HDAC3,up-regulates-quantity-by-stabilization,FASN
TRIM21,down-regulates-quantity-by-destabilization,FASN
SREBF1,up-regulates-quantity-by-expression,FASN
HACD4,up-regulates-activity,FASN
HACD2,up-regulates-activity,FASN
KAT8,down-regulates-quantity-by-destabilization,FASN
HACD3,up-regulates-activity,FASN
MAML1,up-regulates,CDK8
JAZF1,down-regulates,NR2C2
TP53,up-regulates-quantity-by-expression,FNTA
TP53,up-regulates-quantity-by-expression,FNTB
SRC,down-regulates,ARRB1
MAPK3,down-regulates,ARRB1
MAPK1,down-regulates,ARRB1
SMO,up-regulates,ARRB1
PINK1,down-regulates-activity,TUFM
CDKL5,down-regulates-activity,AMPH
MAPK3,down-regulates-activity,AMPH
MAPK3,down-regulates,AMPH
MAPK1,down-regulates,AMPH
MAPK1,down-regulates-activity,AMPH
CSNK2A1,down-regulates,AMPH
CDK5,unknown,AMPH
DYRK1A,down-regulates,AMPH
DYRK1A,down-regulates-activity,AMPH
CSNK2B,unknown,CDC34
CSNK2A1,down-regulates-activity,CDC34
SIRT4,down-regulates-activity,GLUD2
NPM1,up-regulates-activity,CENPA
HJURP,up-regulates-activity,CENPA
AURKB,unknown,CENPA
SPAG5,up-regulates-activity,CENPF
CDK1,up-regulates,UBE2A
CDK2,up-regulates,UBE2A
MAPK3,down-regulates,PCYT1A
MAPK1,down-regulates,PCYT1A
CREB5,down-regulates-quantity-by-repression,DGKG
CREB5,up-regulates-quantity-by-expression,DGKG
KDM6A,up-regulates-quantity-by-expression,HOXA1
PKNOX1,up-regulates-activity,HOXA1
GSC,down-regulates-quantity-by-repression,EVX1
TSHZ3,down-regulates-quantity-by-repression,CASP4
CSNK1E,down-regulates-activity,CSNK1E
DVL3,up-regulates,CSNK1E
NR5A2,up-regulates-quantity-by-expression,STAR
FOS,up-regulates-quantity-by-expression,STAR
JUN,up-regulates-quantity-by-expression,STAR
CEBPB,up-regulates-quantity-by-expression,STAR
LONP1,down-regulates-quantity-by-destabilization,STAR
CEBPA,up-regulates-quantity-by-expression,STAR
FOXL2,down-regulates-quantity-by-repression,STAR
NR5A1,up-regulates-quantity-by-expression,STAR
CXCL10,up-regulates-activity,CXCR3
CXCL9,up-regulates-activity,CXCR3
NFKB1,down-regulates-quantity-by-repression,CTCF
BCL3,down-regulates-quantity-by-repression,CTCF
SP1,up-regulates-quantity-by-expression,PCYT1A
HDLBP,up-regulates-activity,CTCF
ADNP,down-regulates-activity,CTCF
CREBL2,up-regulates-quantity-by-expression,CEBPA
INS,up-regulates,CEBPA
NR3C1,up-regulates-quantity-by-expression,CEBPA
GATA1,down-regulates-quantity-by-repression,CEBPA
USF1,up-regulates-quantity-by-expression,CEBPA
GATA3,down-regulates,CEBPA
MAPK3,down-regulates,CEBPA
MAPK1,down-regulates,CEBPA
CTNNB1,down-regulates,CEBPA
DDIT3,down-regulates-quantity,CEBPA
SOX6,up-regulates-quantity-by-expression,CEBPA
PPARG,up-regulates-activity,CEBPA
CEBPA,up-regulates-quantity,CEBPA
GSK3B,up-regulates-activity,CEBPA
KLF3,down-regulates,CEBPA
KLF3,down-regulates-quantity-by-repression,CEBPA
UBE2I,down-regulates-activity,CEBPA
SMAD3,down-regulates-activity,CEBPA
MAP2K1,up-regulates-quantity-by-expression,CEBPA
FZD5,down-regulates,CEBPA
HDAC1,down-regulates,CEBPA
HDAC1,down-regulates-quantity-by-repression,CEBPA
FZD2,down-regulates,CEBPA
NR0B2,down-regulates-activity,CEBPA
LEF1,up-regulates-quantity-by-expression,CEBPA
CXCL11,up-regulates-activity,CXCR3
FZD1,down-regulates,CEBPA
NR3C1,up-regulates-quantity,CEBPD
STAT3,up-regulates-quantity-by-expression,CEBPD
SOX9,down-regulates-quantity-by-repression,CEBPD
CDC7,up-regulates,MCM2
CDK2,up-regulates,MCM2
CDK7,up-regulates-activity,MCM2
CSNK2A1,up-regulates,MCM2
ATR,unknown,MCM2
CDT1,up-regulates-activity,MCM2
PRKACA,up-regulates-activity,ACADVL
TMED5,up-regulates-activity,TMED10
MSI1,down-regulates,NUMB
PRKCI,down-regulates,NUMB
MDM2,down-regulates,NUMB
SATB1,down-regulates-quantity-by-repression,NUMB
CAMK1,down-regulates,NUMB
AAK1,up-regulates,NUMB
AAK1,unknown,NUMB
SLC30A9,down-regulates-quantity-by-destabilization,NUMB
SIAH1,down-regulates,NUMB
LNX1,down-regulates,NUMB
AKT1,up-regulates,CLK2
CLK2,up-regulates,CLK2
AR,down-regulates-quantity-by-repression,CLK3
NRP2,up-regulates,VEGFC
RUNX2,up-regulates-quantity-by-expression,VEGFC
PRKCG,up-regulates-activity,PSEN1
PRKCB,up-regulates-activity,PSEN1
PRKCA,up-regulates-activity,PSEN1
PRKACA,unknown,PSEN1
CASP1,up-regulates-activity,PSEN1
CASP3,up-regulates-activity,PSEN1
MAPK9,up-regulates,PSEN1
TMED10,up-regulates,PSEN1
GSK3B,down-regulates-activity,PSEN1
CASP7,up-regulates-activity,PSEN1
CASP6,up-regulates-activity,PSEN1
CDK5,up-regulates,PSEN1
PRKCZ,up-regulates-activity,PSEN1
CASP8,up-regulates-activity,PSEN1
NCSTN,up-regulates,PSEN1
APH1A,up-regulates,PSEN1
SCAF11,up-regulates-activity,PSEN1
PSENEN,up-regulates,PSEN1
GSK3B,down-regulates,EIF2B2
CTCF,up-regulates-quantity-by-expression,RARRES1
MSI2,down-regulates-quantity-by-repression,NUMB
SRC,up-regulates-activity,FHIT
SUN1,up-regulates-activity,NUP153
MAPK3,unknown,NUP153
MAPK1,unknown,NUP153
TNPO1,up-regulates-activity,NUP153
PRKN,down-regulates-quantity-by-destabilization,RANBP2
CDK1,up-regulates-activity,RANBP2
CSNK2A2,unknown,RGS19
MAPK1,up-regulates,RGS19
NOTCH1,up-regulates-quantity-by-expression,MYC
CSNK2A1,unknown,RGS19
PRKCA,down-regulates-activity,RGS7
CASP1,up-regulates-activity,PSEN2
CASP3,up-regulates-activity,PSEN2
CSNK1A1,unknown,PSEN2
CSNK1D,unknown,PSEN2
CSNK1D,up-regulates-activity,PSEN2
CASP6,up-regulates-activity,PSEN2
CSNK2A1,up-regulates-activity,PSEN2
CSNK2A1,unknown,PSEN2
CASP8,up-regulates-activity,PSEN2
APH1B,up-regulates,PSEN2
NCSTN,up-regulates,PSEN2
APH1A,up-regulates,PSEN2
CHUK,down-regulates,TSC2
MAPK3,down-regulates-activity,TSC2
MAPK1,down-regulates-activity,TSC2
MAPK1,down-regulates,TSC2
AKT1,down-regulates-activity,TSC2
AKT2,down-regulates,TSC2
MAPKAPK2,unknown,TSC2
GSK3A,up-regulates,TSC2
PRKAA2,up-regulates,TSC2
RPS6KA1,down-regulates,TSC2
SP1,up-regulates-quantity-by-expression,NDUFV1
STOML2,up-regulates-activity,NDUFV1
APP,up-regulates,GSK3A
PRKCG,down-regulates,GSK3A
PRKCB,down-regulates,GSK3A
PRKCA,down-regulates,GSK3A
PRKACA,down-regulates,GSK3A
CAPN2,up-regulates-activity,GSK3A
CAPN3,up-regulates-activity,GSK3A
PRKCH,down-regulates,GSK3A
AKT1,down-regulates,GSK3A
AKT2,down-regulates,GSK3A
GSK3A,up-regulates,GSK3A
RPS6KA3,down-regulates-activity,GSK3A
PRKCD,down-regulates,GSK3A
SGK3,down-regulates-activity,GSK3A
DVL1,down-regulates-activity,GSK3B
FRAT2,down-regulates-activity,GSK3B
LRP6,up-regulates-activity,GSK3B
EPM2A,unknown,GSK3B
INS,down-regulates,GSK3B
CAPN1,up-regulates-activity,GSK3B
PRKCA,down-regulates,GSK3B
PRKACA,down-regulates-activity,GSK3B
CAPN3,up-regulates-activity,GSK3B
PRKCH,down-regulates,GSK3B
MAPK3,down-regulates-activity,GSK3B
MAPK3,down-regulates,GSK3B
MAPK1,down-regulates,GSK3B
MAPK1,down-regulates-activity,GSK3B
AKT1,down-regulates-activity,GSK3B
AKT2,down-regulates-activity,GSK3B
PTGS2,down-regulates,GSK3B
WNT5A,up-regulates,GSK3B
CSNK1A1,up-regulates-activity,GSK3B
GSK3B,up-regulates-activity,GSK3B
CDC42,down-regulates,GSK3B
MAP2K1,up-regulates-activity,GSK3B
PRKCZ,down-regulates,GSK3B
TARDBP,down-regulates-quantity-by-repression,GSK3B
RPS6KA1,down-regulates,GSK3B
STK11,down-regulates,GSK3B
MAPK14,down-regulates,GSK3B
DAB2IP,up-regulates-activity,GSK3B
FRAT1,up-regulates,GSK3B
SGK3,down-regulates-activity,GSK3B
AKAP11,down-regulates-activity,GSK3B
MACF1,down-regulates,GSK3B
AKT3,down-regulates-activity,GSK3B
AXIN2,up-regulates-activity,GSK3B
CAMK2B,down-regulates,GSK3A
MAP4K5,down-regulates,GSK3B
TFAP2A,up-regulates-quantity-by-expression,SULT1E1
TFAP2C,up-regulates-quantity-by-expression,SULT1E1
TNF,down-regulates-quantity-by-repression,DIO1
IFNG,down-regulates-quantity-by-repression,DIO1
IL1B,down-regulates-quantity-by-repression,DIO1
TP53,down-regulates-quantity-by-repression,GMPS
TRIM21,down-regulates,GMPS
CDK2,down-regulates,LIG3
PRKDC,down-regulates,LIG4
AKT1,down-regulates,CDKN1C
VHL,up-regulates-quantity-by-expression,CDKN1C
HLX,up-regulates-quantity-by-expression,CDKN1C
MAPK14,up-regulates,CDKN1C
RPS6KB1,down-regulates-quantity-by-destabilization,MRE11
CSNK2A1,up-regulates-activity,MRE11
AMER1,up-regulates-activity,GSK3B
ATM,up-regulates,MRE11
UBQLN4,up-regulates-activity,MRE11
AGT,up-regulates,AGTR2
Angiotensin-2,up-regulates-activity,AGTR2
FFAR1,up-regulates-activity,GNAQ
FFAR2,up-regulates-activity,GNAQ
