Disease   Association_Type  Gene
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"EXOSC6"
"Post-Traumatic Stress Disorder"	"Biomarker"	"TAC1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"PKD2L1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"TAC1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"SLC6A4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"IL1B"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"PKD2L1"
"Post-Traumatic Stress Disorder"	"PosttranslationalModification"	"NR3C1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"BDNF"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"FLT4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"SLC22A3"
"Post-Traumatic Stress Disorder"	"Biomarker"	"FKBP4"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"BDNF"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CX3CR1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"SCGB1A1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"DRD2"
"Post-Traumatic Stress Disorder"	"Biomarker"	"ASAP2"
"Post-Traumatic Stress Disorder"	"Biomarker"	"OPN1SW"
"Post-Traumatic Stress Disorder"	"Biomarker"	"BDNF"
"Post-Traumatic Stress Disorder"	"Biomarker"	"PKD2L1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"APOE"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CRH"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"LOC110806262"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CRH"
"Post-Traumatic Stress Disorder"	"Biomarker"	"HLA-DPB1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CNTN3"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"ADCYAP1R1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"NR3C1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"SLC26A4"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"GAD1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"PKD2L1"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"IL6"
"Post-Traumatic Stress Disorder"	"Biomarker"	"ANK3"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"PKD2L1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"SEPHS1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"FLT4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CAPS"
"Post-Traumatic Stress Disorder"	"Biomarker"	"PKD2L1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"TYRO3"
"Post-Traumatic Stress Disorder"	"Biomarker"	"OPN1SW"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"ADRA2B"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"FKBP5"
"Post-Traumatic Stress Disorder"	"Biomarker"	"APLN"
"Post-Traumatic Stress Disorder"	"Biomarker"	"FLT4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"MPI"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"PKD2L1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"F8"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"TSC22D3"
"Post-Traumatic Stress Disorder"	"Biomarker"	"GRIN2A"
"Post-Traumatic Stress Disorder"	"Biomarker"	"STAT5B"
"Post-Traumatic Stress Disorder"	"Biomarker"	"TPH2"
"Post-Traumatic Stress Disorder"	"Biomarker"	"PDIA3"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"APOE"
"Post-Traumatic Stress Disorder"	"Biomarker"	"ARRB2"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"CRHR1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"DRD2"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CSTA"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CRP"
"Post-Traumatic Stress Disorder"	"Biomarker"	"FLT4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CRHR1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"CAPS"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"SRD5A2"
"Post-Traumatic Stress Disorder"	"Biomarker"	"ELANE"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"EDEM1"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"GRM5"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"PNN"
"Post-Traumatic Stress Disorder"	"Biomarker"	"ERN1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"TRIT1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"FLT4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"IGFBP2"
"Post-Traumatic Stress Disorder"	"Biomarker"	"TEC"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"SLC6A4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CAPS"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"CAPS"
"Post-Traumatic Stress Disorder"	"Biomarker"	"SIGMAR1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CAPS"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CAPS"
"Post-Traumatic Stress Disorder"	"Biomarker"	"MIR135B"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"FKBP5"
"Post-Traumatic Stress Disorder"	"Biomarker"	"MUC1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"PKD2L1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"VCAM1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"TLR4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"TACR1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"LRP1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"PKD2L1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"FKBP5"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"IL6"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"TERC"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"BDNF"
"Post-Traumatic Stress Disorder"	"Biomarker"	"IL18"
"Post-Traumatic Stress Disorder"	"Biomarker"	"TBX4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CENPJ"
"Post-Traumatic Stress Disorder"	"Biomarker"	"SLC2A1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"PTGDS"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"NTF4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"NPY"
"Post-Traumatic Stress Disorder"	"Biomarker"	"DUSP2"
"Post-Traumatic Stress Disorder"	"Biomarker"	"ACP3"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CRP"
"Post-Traumatic Stress Disorder"	"PosttranslationalModification"	"APOB"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"FLT4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"ADCYAP1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CRHR1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"THAS"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"TDO2"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"OXTR"
"Post-Traumatic Stress Disorder"	"PosttranslationalModification"	"NR3C2"
"Post-Traumatic Stress Disorder"	"Biomarker"	"GSR"
"Post-Traumatic Stress Disorder"	"Biomarker"	"HTR2A"
"Post-Traumatic Stress Disorder"	"Biomarker"	"ELK3"
"Post-Traumatic Stress Disorder"	"Biomarker"	"SIRT1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"IL6"
"Post-Traumatic Stress Disorder"	"Biomarker"	"ELK3"
"Post-Traumatic Stress Disorder"	"Biomarker"	"KLF6"
"Post-Traumatic Stress Disorder"	"Biomarker"	"SEPHS1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"EGR3"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CAPS"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"KL"
"Post-Traumatic Stress Disorder"	"Biomarker"	"LPP"
"Post-Traumatic Stress Disorder"	"Biomarker"	"TSPO"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CRHR1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"SLC18A2"
"Post-Traumatic Stress Disorder"	"Biomarker"	"IL6"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"SRR"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"FKBP5"
"Post-Traumatic Stress Disorder"	"Biomarker"	"PKD2L1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"SLC6A4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"HLA-DRB1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"MAP3K5"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"BDNF"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"CAT"
"Post-Traumatic Stress Disorder"	"Biomarker"	"ETV3"
"Post-Traumatic Stress Disorder"	"Biomarker"	"PPP1R3C"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"ZC4H2"
"Post-Traumatic Stress Disorder"	"Biomarker"	"FLT4"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"CAPS"
"Post-Traumatic Stress Disorder"	"Biomarker"	"TNF"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CRH"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CHRNA5"
"Post-Traumatic Stress Disorder"	"Biomarker"	"NRG1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"BDNF"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"SLC6A4"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"DOCK2"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"NR3C1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"VIPR2"
"Post-Traumatic Stress Disorder"	"Biomarker"	"FKBP5"
"Post-Traumatic Stress Disorder"	"Biomarker"	"PKD2L1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"MAPK1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"LTBP3"
"Post-Traumatic Stress Disorder"	"Biomarker"	"SLC6A4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"FLT4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"EXOSC6"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"SGK1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"PKD2L1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"APOE"
"Post-Traumatic Stress Disorder"	"Biomarker"	"LPP"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"CECR"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CAPS"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"CAPS"
"Post-Traumatic Stress Disorder"	"Biomarker"	"MZB1"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"TSC22D3"
"Post-Traumatic Stress Disorder"	"Biomarker"	"HGS"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"IL6"
"Post-Traumatic Stress Disorder"	"Biomarker"	"SELENBP1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"FLT4"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"SLC6A3"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"DRD2"
"Post-Traumatic Stress Disorder"	"Biomarker"	"FLT4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"SYNM"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"CRH"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"SLC6A4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"TNF"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"KRT7"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"BDNF"
"Post-Traumatic Stress Disorder"	"Biomarker"	"SLC6A4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"FAAH"
"Post-Traumatic Stress Disorder"	"Biomarker"	"FKBP5"
"Post-Traumatic Stress Disorder"	"Biomarker"	"REM1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"ICAM1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"BAG3"
"Post-Traumatic Stress Disorder"	"Biomarker"	"RMDN3"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"GPX1"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"HDAC4"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"SLC6A4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"FLT4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"MSTO1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"NPY"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"NOTCH3"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"BDNF"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"FLT4"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"DRD2"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"APOE"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"DRD2"
"Post-Traumatic Stress Disorder"	"Biomarker"	"PTS"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"RGS2"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"NR3C1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"FLT4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"BRCA1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"TUSC2"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"NR3C1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"FLT4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"PTPN4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"FLT4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CRH"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CCL16"
"Post-Traumatic Stress Disorder"	"Biomarker"	"FLT4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"REN"
"Post-Traumatic Stress Disorder"	"Biomarker"	"IL6"
"Post-Traumatic Stress Disorder"	"Biomarker"	"SMS"
"Post-Traumatic Stress Disorder"	"Biomarker"	"DRD3"
"Post-Traumatic Stress Disorder"	"Biomarker"	"PTGS2"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"COMT"
"Post-Traumatic Stress Disorder"	"Biomarker"	"IL6"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"PKD2L1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"FKBP5"
"Post-Traumatic Stress Disorder"	"Biomarker"	"PPARA"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"FLT4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"FKBP5"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"FLT4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"FLT4"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"B3GAT1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"GRM2"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"IL1B"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"SLC6A4"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"NR3C1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"ERAL1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"OPN1SW"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"STAT5B"
"Post-Traumatic Stress Disorder"	"Biomarker"	"FLT4"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"THAS"
"Post-Traumatic Stress Disorder"	"Biomarker"	"SLC6A4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"TNFRSF1A"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"IL6"
"Post-Traumatic Stress Disorder"	"Biomarker"	"PKD2L1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"CCL16"
"Post-Traumatic Stress Disorder"	"Biomarker"	"ENDOU"
"Post-Traumatic Stress Disorder"	"Biomarker"	"BDNF"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CCL2"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"PSS"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"FLT4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"ADCYAP1R1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"FKBP5"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"CACNA1C"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"C20orf181"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"DRD2"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"TNFRSF1A"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"NOS1AP"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"PKD2L1"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"IL2"
"Post-Traumatic Stress Disorder"	"PosttranslationalModification"	"NR3C1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"SIGMAR1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CRP"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"COMT"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"SLC6A4"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"IL1B"
"Post-Traumatic Stress Disorder"	"Biomarker"	"RMDN2"
"Post-Traumatic Stress Disorder"	"Biomarker"	"RPS19"
"Post-Traumatic Stress Disorder"	"Biomarker"	"PKD2L1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CRH"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"ATP8"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"S100A10"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"POTEF"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"FKBP5"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"FKBP5"
"Post-Traumatic Stress Disorder"	"Biomarker"	"ADCYAP1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"HSPA5"
"Post-Traumatic Stress Disorder"	"Biomarker"	"LY6E"
"Post-Traumatic Stress Disorder"	"Biomarker"	"IL6"
"Post-Traumatic Stress Disorder"	"Biomarker"	"OPN1SW"
"Post-Traumatic Stress Disorder"	"Biomarker"	"PKD2L1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"IL1B"
"Post-Traumatic Stress Disorder"	"Biomarker"	"DRD2"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"NPY"
"Post-Traumatic Stress Disorder"	"Biomarker"	"DBH"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"SLC1A1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"DPYD"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CORT"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"BDNF"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CALR"
"Post-Traumatic Stress Disorder"	"Biomarker"	"DHDDS"
"Post-Traumatic Stress Disorder"	"PosttranslationalModification"	"ZFP57"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"TH"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CLOCK"
"Post-Traumatic Stress Disorder"	"Biomarker"	"NR3C1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"SLC6A4"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"IL1B"
"Post-Traumatic Stress Disorder"	"Biomarker"	"MAPK3"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CCL16"
"Post-Traumatic Stress Disorder"	"Biomarker"	"ICAM1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"RPL13P"
"Post-Traumatic Stress Disorder"	"Biomarker"	"ADCYAP1R1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"MSTO1"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"DRD1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"SLC6A4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"WASF1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"SLC6A4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"C1QL1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"DRD4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"PDAP1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"KRT7"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"BDNF"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"ADRA2B"
"Post-Traumatic Stress Disorder"	"Biomarker"	"HLA-DQB1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"KRT7"
"Post-Traumatic Stress Disorder"	"Biomarker"	"ERN1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CCL4"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"FKBP5"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"NR3C1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"FLT4"
"Post-Traumatic Stress Disorder"	"PosttranslationalModification"	"SLC6A3"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"COMT"
"Post-Traumatic Stress Disorder"	"Biomarker"	"FGF2"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"TSC22D3"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"RORA"
"Post-Traumatic Stress Disorder"	"Biomarker"	"NPY"
"Post-Traumatic Stress Disorder"	"Biomarker"	"SLC6A4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"NPY"
"Post-Traumatic Stress Disorder"	"Biomarker"	"MPST"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"DBH"
"Post-Traumatic Stress Disorder"	"Biomarker"	"FLT4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"COX2"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"NOS1AP"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"STIN2-VNTR"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"DST"
"Post-Traumatic Stress Disorder"	"Biomarker"	"HSP90AA1"
"Post-Traumatic Stress Disorder"	"PosttranslationalModification"	"NR3C1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"PAPOLA"
"Post-Traumatic Stress Disorder"	"Biomarker"	"EPHB2"
"Post-Traumatic Stress Disorder"	"Biomarker"	"NGF"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"MIR203A"
"Post-Traumatic Stress Disorder"	"Biomarker"	"FLT4"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"DRD4"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"FLT4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"BAX"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"INO80C"
"Post-Traumatic Stress Disorder"	"Biomarker"	"SLC6A4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"OPRL1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"OPRK1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"ANKRD55"
"Post-Traumatic Stress Disorder"	"Biomarker"	"FKBP5"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"APOE"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"GC"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"FLT4"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"FLT4"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"COMT"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"PKD2L1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"RRS1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"MECP2"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"NOS1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"TERT"
"Post-Traumatic Stress Disorder"	"Biomarker"	"NR3C1"
